chain,protocol,asset,tvl_usd,apy_base,apy_reward,apy_total,rewardTokens,pool,apy_change_1d,apy_change_7d,apy_change_30d,is_stablecoin_flag,il_risk,token_exposure,predictions,poolMeta,mu,sigma,count,outlier,underlyingTokens,il7d,apyBase7d,apy_30d_avg,volumeUsd1d,volumeUsd7d,apyBaseInception,timestamp,date,collection_hour,apy_volatility,tvl_millions,tvl_log,tvl_category,sharpe_proxy,protocol_tier,chain_type,stable_type
Metis,aave-v3,M.USDT,188666,0.2198,,0.2198,,0cfcfe3b-29ff-47ff-97fa-078bf4755863,0.02109,0.02467,-0.95449,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 91, 'binnedConfidence': 3}",,4.14408,0.12118,865,False,['0xbB06DCA3AE6887fAbF931640f67cab3e3a16F4dC'],,,0.3933,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.1735,0.188666,12.1477388353001,<$1M,0.326354862657758,Tier 1 - Blue Chip,Other,Fiat-backed
Metis,aave-v3,M.USDT,189333,0.2198,,0.2198,,0cfcfe3b-29ff-47ff-97fa-078bf4755863,0.02109,0.02467,-0.95449,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 91, 'binnedConfidence': 3}",,4.13946,0.1213,866,False,['0xbB06DCA3AE6887fAbF931640f67cab3e3a16F4dC'],,,0.38142,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.1616199999999999,0.189333,12.15126793015574,<$1M,0.3322148665397055,Tier 1 - Blue Chip,Other,Fiat-backed
Ethereum,ajna-v2,DAI-SUSDE,162482,0.25408,,0.25408,,0e07fbf1-83d7-47ae-af39-f8ba4d4f388c,0.0,0.0,,True,no,multi,"{'predictedClass': 'Stable/Up', 'predictedProbability': 56.99999999999999, 'binnedConfidence': 1}",sUSDe collateral,0.25408,0.0,19,False,['0x6B175474E89094C44Da98b954EedeAC495271d0F'],,,0.25408,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.0,0.162482,11.998328659894742,<$1M,0.50816,Tier 4 - New/Niche,L1 - Ethereum,Decentralized
Ethereum,ajna-v2,DAI-SUSDE,162468,0.25408,,0.25408,,0e07fbf1-83d7-47ae-af39-f8ba4d4f388c,0.0,0.0,,True,no,multi,"{'predictedClass': 'Stable/Up', 'predictedProbability': 56.99999999999999, 'binnedConfidence': 1}",sUSDe collateral,0.25408,0.0,20,False,['0x6B175474E89094C44Da98b954EedeAC495271d0F'],,,0.25408,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.0,0.162468,11.998242493322396,<$1M,0.50816,Tier 4 - New/Niche,L1 - Ethereum,Decentralized
Ethereum,euler-v2,USDC,41269468,5.12672,,5.12672,,0fde8996-ecdf-441c-94a9-ec67403e9b8c,-0.05792,-0.10381,0.609,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 59, 'binnedConfidence': 1}",EVK Vault eUSDC-80,4.74349,0.04065,101,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.89693,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.2297899999999995,41.269468,17.535633535157015,$10-100M,7.024924978418453,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Ethereum,euler-v2,USDC,40271958,5.20834,,5.20834,,0fde8996-ecdf-441c-94a9-ec67403e9b8c,0.02354,-0.02225,0.54706,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 54, 'binnedConfidence': 1}",EVK Vault eUSDC-80,4.74804,0.04051,102,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.90514,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.3031999999999994,40.271958,17.51116597827964,$10-100M,6.484487051792833,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Base,euler-v2,USDC,13210,1.7094,,1.7094,,0fe9698a-78fc-46c5-b2ca-0fb658258ab0,,,,True,no,single,"{'predictedClass': None, 'predictedProbability': None, 'binnedConfidence': None}",Euler Earn USDC,1.7094,0.0,1,False,['0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913'],,,1.66082,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.04858,0.01321,9.488805094878352,<$1M,3.116045061795909,Tier 3 - Emerging,L2 - Rollup,Fiat-backed
Base,euler-v2,USDC,13210,1.76556,,1.76556,,0fe9698a-78fc-46c5-b2ca-0fb658258ab0,0.01656,,,True,no,single,"{'predictedClass': None, 'predictedProbability': None, 'binnedConfidence': None}",Euler Earn USDC,1.73748,0.00204,2,False,['0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913'],,,1.70512,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.06044,0.01321,9.488805094878352,<$1M,3.150310470344729,Tier 3 - Emerging,L2 - Rollup,Fiat-backed
Avalanche,euler-v2,USDT,2954290,31.00757,,31.00757,,1230754d-3438-487d-aa02-eacc1f2f6fc3,,,,True,no,single,"{'predictedClass': None, 'predictedProbability': None, 'binnedConfidence': None}",K3 USDT Earn Vault,31.00757,0.0,1,False,['0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7'],,,31.00674,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.0008300000000005,2.95429,14.898769247715869,$1-10M,61.91236547331423,Tier 3 - Emerging,Sidechain,Fiat-backed
Avalanche,euler-v2,USDT,2954094,31.00757,,31.00757,,1230754d-3438-487d-aa02-eacc1f2f6fc3,0.00096,,,True,no,single,"{'predictedClass': None, 'predictedProbability': None, 'binnedConfidence': None}",K3 USDT Earn Vault,31.00757,0.0,2,False,['0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7'],,,31.00709,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.0004799999999995,2.954094,14.898702901339693,$1-10M,61.955662563938674,Tier 3 - Emerging,Sidechain,Fiat-backed
Polygon,aave-v3,USDC,20595644,2.05305,,2.05305,,1b8b4cdb-0728-42a8-bf13-2c8fea7427ee,-0.00912,0.27446,-0.94393,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 90, 'binnedConfidence': 3}",,5.60889,0.15209,786,False,['0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359'],,,2.52184,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.4687900000000002,20.595644,16.840590203643046,$10-100M,2.119189917319542,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Polygon,aave-v3,USDC,20616124,2.05134,,2.05134,,1b8b4cdb-0728-42a8-bf13-2c8fea7427ee,-0.00313,0.26388,-0.94586,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 90, 'binnedConfidence': 3}",,5.60429,0.15213,787,False,['0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359'],,,2.51012,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.4587799999999999,20.616124,16.841584094547798,$10-100M,2.1395314879325813,Tier 1 - Blue Chip,Sidechain,Fiat-backed
Metis,aave-v3,M.USDC,311291,0.12699,,0.12699,,1c4598df-177c-4de8-a53b-3baa3fc49932,2e-05,0.00198,-1.89679,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 84, 'binnedConfidence': 3}",,3.17959,0.10488,914,False,['0xEA32A96608495e54156Ae48931A7c20f0dcc1a21'],,,0.95486,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.8278700000000001,0.311291,12.64848665741654,<$1M,0.0956343617974651,Tier 1 - Blue Chip,Other,Fiat-backed
Metis,aave-v3,M.USDC,311169,0.12699,,0.12699,,1c4598df-177c-4de8-a53b-3baa3fc49932,2e-05,0.00198,-1.89679,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 83, 'binnedConfidence': 3}",,3.1762,0.10495,915,False,['0xEA32A96608495e54156Ae48931A7c20f0dcc1a21'],,,0.93125,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.80426,0.311169,12.648094665611218,<$1M,0.0973655559474337,Tier 1 - Blue Chip,Other,Fiat-backed
Ethereum,silo-v2,USDC,18624,0.42555,,0.42555,,1f4e1c87-e20a-4fdc-b4f9-5e182b9bb627,,-0.86999,,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 74, 'binnedConfidence': 2}",127,5.29426,0.15708,186,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.79243,,,,2026-02-16T00:34:30.525160,2026-02-16,0,3.36688,0.018624,9.83226004324776,<$1M,0.1100499627606752,Tier 4 - New/Niche,L1 - Ethereum,Fiat-backed
Ethereum,silo-v2,USDC,18624,0.42555,,0.42555,,1f4e1c87-e20a-4fdc-b4f9-5e182b9bb627,,0.18196,,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 74, 'binnedConfidence': 3}",127,5.29426,0.15708,186,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.79243,,,,2026-02-16T10:09:02.995286,2026-02-16,10,3.36688,0.018624,9.83226004324776,<$1M,0.1100499627606752,Tier 4 - New/Niche,L1 - Ethereum,Fiat-backed
Gnosis,aave-v3,WXDAI,957487,1.98898,,1.98898,,21091399-1187-4242-8e03-9b06032f9a8f,-0.45531,-0.54151,-0.36321,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 95, 'binnedConfidence': 3}",,4.42884,0.11626,751,False,['0xe91D153E0b41518A2Ce8Dd3D7944Fa863463a97d'],,,2.14334,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.1543599999999998,0.957487,13.772068467321327,<$1M,3.039580658964485,Tier 1 - Blue Chip,Sidechain,Decentralized
Gnosis,aave-v3,WXDAI,957518,1.98902,,1.98902,,21091399-1187-4242-8e03-9b06032f9a8f,-0.44079,-0.37693,-0.36106,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 95, 'binnedConfidence': 3}",,4.42555,0.11627,752,False,['0xe91D153E0b41518A2Ce8Dd3D7944Fa863463a97d'],,,2.13885,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.1498300000000001,0.957518,13.772100843182098,<$1M,3.0608312943385187,Tier 1 - Blue Chip,Sidechain,Decentralized
Linea,euler-v2,USDT,11650,6.30596,,6.30596,,2233ee0d-e68e-4256-83ef-c9fd04f57c4b,-0.00044,-0.01688,0.02143,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 74, 'binnedConfidence': 2}",EVK Vault eUSDT-1,5.9608,0.46612,150,False,['0xA219439258ca9da29E9Cc4cE5596924745e12B93'],,,5.53824,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.7677199999999997,0.01165,9.36314729221994,<$1M,4.97425298961916,Tier 3 - Emerging,L2 - Rollup,Fiat-backed
Linea,euler-v2,USDT,11658,6.30596,,6.30596,,2233ee0d-e68e-4256-83ef-c9fd04f57c4b,-5e-05,,0.02134,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 74, 'binnedConfidence': 3}",EVK Vault eUSDT-1,5.96308,0.46457,151,False,['0xA219439258ca9da29E9Cc4cE5596924745e12B93'],,,5.54076,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.7652000000000001,0.011658,9.36383369293329,<$1M,4.984160607018652,Tier 3 - Emerging,L2 - Rollup,Fiat-backed
Optimism,aave-v3,USDC,983922,1.39672,,1.39672,,24762515-822a-46af-927c-77a1dc449bd0,0.00031,0.08414,-0.20071,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 81, 'binnedConfidence': 3}",,3.58367,0.16388,1281,False,['0x7F5c764cBc14f9669B88837ca1490cCa17c31607'],,,1.49428,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.09756,0.983922,13.79930292094002,<$1M,2.337371979382823,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Optimism,aave-v3,USDC,985080,1.39682,,1.39682,,24762515-822a-46af-927c-77a1dc449bd0,0.0003,0.01876,-0.20069,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 81, 'binnedConfidence': 3}",,3.58194,0.16385,1282,False,['0x7F5c764cBc14f9669B88837ca1490cCa17c31607'],,,1.49169,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.09487,0.98508,13.800479150275777,<$1M,2.348109671020559,Tier 1 - Blue Chip,L2 - Rollup,Fiat-backed
Ethereum,aave-v3,USDC,16465901,2.44084,,2.44084,,27296bf9-617a-46e4-9d6d-eefc71e9e0b6,-0.01709,-0.61944,,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 72, 'binnedConfidence': 2}",horizon-market,3.58612,0.03837,18,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.54503,,,,2026-02-16T00:34:30.525160,2026-02-16,0,1.10419,16.465901,16.616802255164835,$10-100M,1.5215404659049117,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Ethereum,aave-v3,USDC,16250043,2.46471,,2.46471,,27296bf9-617a-46e4-9d6d-eefc71e9e0b6,-0.02136,-0.59101,,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 75, 'binnedConfidence': 3}",horizon-market,3.52679,0.03951,19,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.52238,,,,2026-02-16T10:09:02.995286,2026-02-16,10,1.05767,16.250043,16.603606174428663,$10-100M,1.5823056231422576,Tier 1 - Blue Chip,L1 - Ethereum,Fiat-backed
Ethereum,euler-v2,USDC,167978,2.94735,,2.94735,,2b181181-f200-44d0-81bf-31f3575fea4c,-0.00207,0.30975,-3.54283,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 73, 'binnedConfidence': 2}",EVK Vault eUSDC-69,9.07631,0.2738,142,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,5.14319,,,,2026-02-16T00:34:30.525160,2026-02-16,0,2.19584,0.167978,12.031594250572246,<$1M,1.093295596177815,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Ethereum,euler-v2,USDC,167988,2.94735,,2.94735,,2b181181-f200-44d0-81bf-31f3575fea4c,-1e-05,1.30626,-3.54288,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 74, 'binnedConfidence': 3}",EVK Vault eUSDC-69,9.03221,0.27401,143,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,5.09144,,,,2026-02-16T10:09:02.995286,2026-02-16,10,2.1440900000000003,0.167988,12.03165378005126,<$1M,1.1146935240479712,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Base,euler-v2,USDC,154325,1.7094,,1.7094,,2d02765d-1444-46a0-8046-cd7af0c06ac1,0.0663,-0.01642,-2.15324,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 85, 'binnedConfidence': 3}",EVK Vault eUSDC-1,4.67212,0.09859,283,False,['0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913'],,,2.4649,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.7555000000000001,0.154325,11.946822527072626,<$1M,1.3615292712066904,Tier 3 - Emerging,L2 - Rollup,Fiat-backed
Base,euler-v2,USDC,149335,1.76556,,1.76556,,2d02765d-1444-46a0-8046-cd7af0c06ac1,-0.01378,0.03998,-2.0972,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 87, 'binnedConfidence': 3}",EVK Vault eUSDC-1,4.66174,0.09881,284,False,['0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913'],,,2.43714,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.6715799999999998,0.149335,11.913954079712433,<$1M,1.5069905597569098,Tier 3 - Emerging,L2 - Rollup,Fiat-backed
Moonbeam,moonwell-lending,XCUSDC,25054,0.70553,0.30217,1.0077,"['0x511ab53f793683763e5a8829738301368a2411e3', '0x0000000000000000000000000000000000000000']",2e10b83a-f3a0-4049-9424-46dde27db611,-0.01897,0.00185,-2.09712,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 65, 'binnedConfidence': 2}",,10.30677,0.44259,660,False,['0xffffffff7d2b0b761af01ca8e25242976ac0ad7d'],,,2.08512,,,,2026-02-16T00:34:30.525160,2026-02-16,0,1.0774199999999998,0.025054,10.128828687393826,<$1M,0.6388279595795667,Tier 4 - New/Niche,Other,Fiat-backed
Moonbeam,moonwell-lending,XCUSDC,25052,0.70553,0.29868,1.00421,"['0x511ab53f793683763e5a8829738301368a2411e3', '0x0000000000000000000000000000000000000000']",2e10b83a-f3a0-4049-9424-46dde27db611,-0.02407,0.0002,-2.06769,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 65, 'binnedConfidence': 2}",,10.29207,0.44262,661,False,['0xffffffff7d2b0b761af01ca8e25242976ac0ad7d'],,,2.06059,,,,2026-02-16T10:09:02.995286,2026-02-16,10,1.05638,0.025052,10.12874885982134,<$1M,0.645221603978463,Tier 4 - New/Niche,Other,Fiat-backed
Ethereum,euler-v2,USDC,31370135,4.2051,,4.2051,,31a0cd94-b781-4e0d-a9f1-1702bc2c238f,0.21455,-0.60535,-0.12859,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 73, 'binnedConfidence': 2}",EVK Vault eUSDC-70,5.78488,0.05959,138,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.65111,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.4460100000000002,31.370135,17.26136691550971,$10-100M,4.445090432447858,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Ethereum,euler-v2,USDC,29069954,4.46012,,4.46012,,31a0cd94-b781-4e0d-a9f1-1702bc2c238f,0.54244,-0.40315,0.12751,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 71, 'binnedConfidence': 2}",EVK Vault eUSDC-70,5.77529,0.05963,139,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,4.64945,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.18933,29.069954,17.185215724546243,$10-100M,6.470224710951213,Tier 3 - Emerging,L1 - Ethereum,Fiat-backed
Ethereum,silo-v2,USDC,1042283,2.67146,,2.67146,,3313ec0f-ed24-4d37-bdf8-9b26264785a4,,-1.61819,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 50, 'binnedConfidence': 1}",178,2.69335,0.08025,30,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.68075,,,,2026-02-16T00:34:30.525160,2026-02-16,0,1.00929,1.042283,13.856925016942796,$1-10M,1.7700110648053058,Tier 4 - New/Niche,L1 - Ethereum,Fiat-backed
Ethereum,silo-v2,USDC,1042283,2.67146,,2.67146,,3313ec0f-ed24-4d37-bdf8-9b26264785a4,,-1.6183,,True,no,single,"{'predictedClass': 'Down', 'predictedProbability': 50, 'binnedConfidence': 1}",178,2.69335,0.08025,30,False,['0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48'],,,3.68075,,,,2026-02-16T10:09:02.995286,2026-02-16,10,1.00929,1.042283,13.856925016942796,$1-10M,1.7700110648053058,Tier 4 - New/Niche,L1 - Ethereum,Fiat-backed
Optimism,aave-v3,DAI,238015,2.30078,,2.30078,,363e5586-cfee-402c-9b0b-be70366052e8,0.00045,0.07068,-0.93583,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 88, 'binnedConfidence': 3}",,4.18922,0.17618,1281,False,['0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1'],,,2.82395,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.5231699999999999,0.238015,12.380093177284742,<$1M,2.248678127779353,Tier 1 - Blue Chip,L2 - Rollup,Decentralized
Optimism,aave-v3,DAI,238187,2.30085,,2.30085,,363e5586-cfee-402c-9b0b-be70366052e8,-2e-05,-0.0681,-0.93579,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 88, 'binnedConfidence': 3}",,4.18774,0.17613,1282,False,['0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1'],,,2.81188,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.5110299999999999,0.238187,12.380815556800576,<$1M,2.2757484941099677,Tier 1 - Blue Chip,L2 - Rollup,Decentralized
Ethereum,aave-v3,DAI,48968986,1.92005,,1.92005,,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,-0.00547,-0.42437,-0.20231,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 87, 'binnedConfidence': 3}",,4.60027,0.17061,1103,False,['0x6B175474E89094C44Da98b954EedeAC495271d0F'],,,2.25565,,,,2026-02-16T00:34:30.525160,2026-02-16,0,0.3356000000000001,48.968986,17.70669773733017,$10-100M,2.297809956917185,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
Ethereum,aave-v3,DAI,49515158,1.90662,,1.90662,,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,-0.02001,-0.43031,-0.21874,True,no,single,"{'predictedClass': 'Stable/Up', 'predictedProbability': 86, 'binnedConfidence': 3}",,4.5978,0.17058,1104,False,['0x6B175474E89094C44Da98b954EedeAC495271d0F'],,,2.25307,,,,2026-02-16T10:09:02.995286,2026-02-16,10,0.3464500000000001,49.515158,17.71778942308052,$10-100M,2.2524898103845468,Tier 1 - Blue Chip,L1 - Ethereum,Decentralized
